"GEO_ID","NAME","B25074_001E","B25074_001M","B25074_002E","B25074_002M","B25074_003E","B25074_003M","B25074_004E","B25074_004M","B25074_005E","B25074_005M","B25074_006E","B25074_006M","B25074_007E","B25074_007M","B25074_008E","B25074_008M","B25074_009E","B25074_009M","B25074_010E","B25074_010M","B25074_011E","B25074_011M","B25074_012E","B25074_012M","B25074_013E","B25074_013M","B25074_014E","B25074_014M","B25074_015E","B25074_015M","B25074_016E","B25074_016M","B25074_017E","B25074_017M","B25074_018E","B25074_018M","B25074_019E","B25074_019M","B25074_020E","B25074_020M","B25074_021E","B25074_021M","B25074_022E","B25074_022M","B25074_023E","B25074_023M","B25074_024E","B25074_024M","B25074_025E","B25074_025M","B25074_026E","B25074_026M","B25074_027E","B25074_027M","B25074_028E","B25074_028M","B25074_029E","B25074_029M","B25074_030E","B25074_030M","B25074_031E","B25074_031M","B25074_032E","B25074_032M","B25074_033E","B25074_033M","B25074_034E","B25074_034M","B25074_035E","B25074_035M","B25074_036E","B25074_036M","B25074_037E","B25074_037M","B25074_038E","B25074_038M","B25074_039E","B25074_039M","B25074_040E","B25074_040M","B25074_041E","B25074_041M","B25074_042E","B25074_042M","B25074_043E","B25074_043M","B25074_044E","B25074_044M","B25074_045E","B25074_045M","B25074_046E","B25074_046M","B25074_047E","B25074_047M","B25074_048E","B25074_048M","B25074_049E","B25074_049M","B25074_050E","B25074_050M","B25074_051E","B25074_051M","B25074_052E","B25074_052M","B25074_053E","B25074_053M","B25074_054E","B25074_054M","B25074_055E","B25074_055M","B25074_056E","B25074_056M","B25074_057E","B25074_057M","B25074_058E","B25074_058M","B25074_059E","B25074_059M","B25074_060E","B25074_060M","B25074_061E","B25074_061M","B25074_062E","B25074_062M","B25074_063E","B25074_063M","B25074_064E","B25074_064M"
"1400000US36047056300","Census Tract 563, Kings County, New York","2000","171","225","138","0","17","0","17","0","17","79","88","0","17","0","17","120","100","26","42","227","137","17","28","41","63","14","23","42","56","0","17","0","17","113","83","0","17","82","83","0","17","0","17","0","17","0","17","0","17","0","17","82","83","0","17","169","90","0","17","0","17","40","67","19","29","0","17","47","41","63","45","0","17","249","108","81","68","22","37","31","50","0","17","60","56","44","54","11","19","0","17","251","121","39","46","85","86","16","25","33","38","0","17","32","35","46","43","0","17","797","168","410","130","189","99","57","50","52","46","37","42","52","61","0","17","0","17"
"1400000US36047059401","Census Tract 594.01, Kings County, New York","1585","222","187","130","0","17","0","17","0","17","0","17","0","17","0","17","117","99","70","75","374","156","0","17","0","17","0","17","48","61","0","17","10","16","294","157","22","41","171","116","0","17","0","17","0","17","0","17","28","30","107","101","36","36","0","17","255","112","0","17","0","17","43","54","24","28","31","49","128","87","13","21","16","26","273","160","55","75","93","81","73","83","25","28","0","17","21","33","0","17","6","14","107","106","0","17","107","106","0","17","0","17","0","17","0","17","0","17","0","17","218","110","159","106","31","37","0","17","0","17","0","17","0","17","0","17","28","33"
"1400000US36047060000","Census Tract 600, Kings County, New York","1311","197","41","48","0","17","0","17","0","17","0","17","0","17","0","17","13","21","28","44","298","147","0","17","19","32","0","17","0","17","0","17","19","30","260","132","0","17","152","97","0","17","0","17","0","17","0","17","29","45","65","74","58","62","0","17","168","110","0","17","17","27","33","54","0","17","83","76","20","33","15","25","0","17","236","121","35","42","44","60","44","49","37","41","33","48","29","42","0","17","14","23","113","106","44","58","55","90","0","17","0","17","0","17","14","22","0","17","0","17","303","138","231","136","46","50","26","45","0","17","0","17","0","17","0","17","0","17"
"1400000US36047060600","Census Tract 606, Kings County, New York","646","96","47","48","0","12","0","12","0","12","0","12","0","12","0","12","10","16","37","45","89","59","0","12","0","12","0","12","8","13","0","12","0","12","57","46","24","38","123","59","0","12","0","12","0","12","9","14","8","12","0","12","106","64","0","12","55","47","0","12","14","23","11","16","0","12","0","12","10","16","0","12","20","30","181","81","28","43","42","47","41","36","22","33","10","16","0","12","28","38","10","16","61","48","8","14","7","11","46","43","0","12","0","12","0","12","0","12","0","12","90","47","45","30","24","26","0","12","0","12","0","12","0","12","0","12","21","24"
"1400000US36047067400","Census Tract 674, Kings County, New York","125","52","14","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","5","8","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","39","34","0","12","0","12","0","12","2","8","0","12","0","12","37","36","0","12","25","27","0","12","0","12","0","12","0","12","11","17","0","12","14","22","0","12","19","20","0","12","6","10","13","18","0","12","0","12","0","12","0","12","0","12","7","10","7","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","27","16","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047068600","Census Tract 686, Kings County, New York","226","64","25","27","0","12","0","12","0","12","0","12","0","12","0","12","20","25","5","8","7","10","0","12","0","12","0","12","0","12","0","12","0","12","7","10","0","12","48","32","0","12","0","12","0","12","0","12","0","12","22","27","26","19","0","12","51","35","0","12","0","12","0","12","0","12","18","29","22","34","11","12","0","12","70","43","6","9","16","25","6","9","22","28","0","12","0","12","20","28","0","12","14","24","14","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","15","11","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047032100","Census Tract 321, Kings County, New York","1917","167","121","85","0","17","0","17","0","17","0","17","0","17","0","17","106","82","15","26","262","116","0","17","0","17","0","17","0","17","0","17","18","30","244","117","0","17","233","124","0","17","0","17","0","17","0","17","11","18","0","17","208","122","14","26","254","145","0","17","0","17","9","17","44","49","48","62","33","51","50","56","70","68","285","123","42","53","65","73","51","61","73","67","36","35","18","27","0","17","0","17","356","189","49","76","236","152","9","18","20","32","15","25","27","41","0","17","0","17","406","156","321","157","69","60","0","17","16","27","0","17","0","17","0","17","0","17"
"1400000US36047032800","Census Tract 328, Kings County, New York","559","92","76","53","0","12","0","12","7","10","16","26","0","12","0","12","26","31","27","41","130","59","18","28","0","12","10","18","18","20","0","12","0","12","84","50","0","12","126","79","0","12","0","12","0","12","58","50","0","12","0","12","60","56","8","12","24","27","0","12","0","12","7","13","0","12","17","26","0","12","0","12","0","12","82","57","18","22","0","12","18","25","46","51","0","12","0","12","0","12","0","12","82","74","64","71","6","13","12","21","0","12","0","12","0","12","0","12","0","12","39","36","13","20","16","25","0","12","0","12","0","12","0","12","0","12","10","16"
"1400000US36047035100","Census Tract 351, Kings County, New York","1464","134","326","105","0","12","0","12","0","12","0","12","0","12","0","12","251","101","75","62","169","106","11","17","0","12","11","18","0","12","0","12","10","15","137","103","0","12","279","113","0","12","11","17","23","26","0","12","30","48","48","37","167","92","0","12","164","88","28","44","0","12","0","12","93","76","0","12","32","29","11","17","0","12","232","99","27","43","52","50","11","17","80","67","62","59","0","12","0","12","0","12","168","98","85","73","58","61","0","12","13","19","0","12","0","12","0","12","12","18","126","103","96","88","0","12","30","49","0","12","0","12","0","12","0","12","0","12"
"1400000US36047073200","Census Tract 732, Kings County, New York","371","69","27","27","0","12","0","12","0","12","0","12","0","12","0","12","23","27","4","7","75","49","0","12","0","12","0","12","0","12","0","12","0","12","69","48","6","10","72","43","0","12","0","12","0","12","0","12","0","12","41","29","23","28","8","12","34","34","0","12","0","12","9","14","17","23","0","12","0","12","8","12","0","12","69","59","14","21","26","35","13","20","0","12","0","12","0","12","16","25","0","12","6","9","6","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","88","44","56","27","0","12","16","25","0","12","0","12","0","12","0","12","16","27"
"1400000US36047074000","Census Tract 740, Kings County, New York","736","106","48","44","0","12","0","12","0","12","0","12","0","12","0","12","48","44","0","12","50","55","0","12","0","12","0","12","0","12","0","12","0","12","50","55","0","12","97","64","0","12","0","12","23","36","0","12","0","12","41","39","33","38","0","12","167","87","37","36","0","12","0","12","42","39","33","50","13","22","42","43","0","12","196","75","59","63","79","75","8","13","50","48","0","12","0","12","0","12","0","12","83","61","83","61","0","12","0","12","0","12","0","12","0","12","0","12","0","12","95","68","95","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047074800","Census Tract 748, Kings County, New York","280","56","24","28","0","12","0","12","0","12","0","12","0","12","0","12","24","28","0","12","18","16","0","12","0","12","7","11","0","12","0","12","0","12","11","12","0","12","11","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","5","8","63","43","0","12","0","12","0","12","6","10","5","9","4","6","48","40","0","12","58","37","7","10","0","12","13","14","19","23","19","28","0","12","0","12","0","12","37","31","6","8","31","31","0","12","0","12","0","12","0","12","0","12","0","12","69","45","69","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047075400","Census Tract 754, Kings County, New York","36","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","24","5","7","14","23","0","12","0","12","0","12","0","12","0","12","0","12","17","14","11","11","6","8","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047076200","Census Tract 762, Kings County, New York","1218","108","108","85","0","12","0","12","0","12","0","12","0","12","0","12","67","61","41","64","215","76","0","12","0","12","56","50","36","36","0","12","0","12","123","62","0","12","271","116","27","41","0","12","0","12","0","12","9","14","38","34","197","101","0","12","128","58","0","12","8","12","9","14","14","24","18","19","56","50","23","29","0","12","171","102","27","25","37","45","0","12","82","71","7","12","0","12","18","29","0","12","198","92","105","79","54","53","39","31","0","12","0","12","0","12","0","12","0","12","127","76","117","76","10","16","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047081800","Census Tract 818, Kings County, New York","1275","144","76","59","0","12","0","12","0","12","0","12","0","12","0","12","70","55","6","10","117","55","0","12","0","12","0","12","9","13","0","12","18","29","90","50","0","12","208","109","0","12","0","12","0","12","0","12","9","15","62","98","137","74","0","12","152","77","0","12","8","13","18","30","51","42","17","27","42","49","16","26","0","12","165","78","32","36","34","32","55","47","34","31","10","14","0","12","0","12","0","12","317","143","146","108","154","108","17","28","0","12","0","12","0","12","0","12","0","12","240","98","204","86","28","33","8","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047082200","Census Tract 822, Kings County, New York","2649","181","235","107","0","17","0","17","0","17","0","17","0","17","28","47","207","104","0","17","399","143","0","17","32","51","0","17","0","17","27","41","0","17","340","140","0","17","521","191","0","17","0","17","41","46","17","27","0","17","116","97","347","140","0","17","345","151","0","17","36","57","36","32","9","20","29","45","132","91","103","89","0","17","551","171","197","111","75","68","119","81","33","52","17","31","46","54","64","71","0","17","200","117","98","77","88","81","0","17","14","21","0","17","0","17","0","17","0","17","398","173","367","166","0","17","31","50","0","17","0","17","0","17","0","17","0","17"
"1400000US36047083000","Census Tract 830, Kings County, New York","1952","179","160","89","0","17","0","17","0","17","0","17","0","17","0","17","143","85","17","26","218","120","0","17","0","17","15","24","0","17","0","17","0","17","203","123","0","17","241","119","29","46","0","17","0","17","0","17","15","25","114","92","83","69","0","17","416","138","2","17","14","23","22","35","160","89","80","83","80","94","58","60","0","17","557","186","51","56","122","96","170","101","86","81","70","70","58","66","0","17","0","17","272","153","134","106","53","60","44","62","41","48","0","17","0","17","0","17","0","17","88","74","65","58","23","42","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36047083400","Census Tract 834, Kings County, New York","149","54","5","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","8","13","17","0","12","0","12","0","12","0","12","0","12","0","12","13","17","0","12","50","33","0","12","0","12","0","12","0","12","0","12","16","23","11","14","23","24","40","27","13","21","0","12","0","12","0","12","16","25","11","17","0","12","0","12","36","34","6","10","0","12","0","12","0","12","15","24","0","12","0","12","15","23","5","9","5","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047052800","Census Tract 528, Kings County, New York","272","47","44","34","0","12","0","12","0","12","0","12","0","12","0","12","30","26","14","22","27","18","0","12","0","12","0","12","0","12","0","12","5","7","13","13","9","15","28","19","0","12","0","12","0","12","0","12","0","12","0","12","28","19","0","12","40","23","0","12","0","12","0","12","0","12","15","16","12","11","13","12","0","12","53","31","0","12","0","12","9","13","24","22","11","12","9","15","0","12","0","12","5","7","5","7","0","12","0","12","0","12","0","12","0","12","0","12","0","12","75","38","64","38","0","12","0","12","0","12","6","10","0","12","0","12","5","7"
"1400000US36047055000","Census Tract 550, Kings County, New York","1047","111","90","46","0","12","0","12","0","12","27","33","0","12","0","12","47","40","16","19","205","76","0","12","0","12","19","31","15","15","6","10","18","28","147","76","0","12","132","75","0","12","0","12","0","12","0","12","22","34","45","46","65","54","0","12","26","33","0","12","0","12","0","12","0","12","7","11","0","12","19","31","0","12","301","109","17","19","73","53","81","52","102","76","0","12","28","42","0","12","0","12","72","46","43","34","17","19","12","19","0","12","0","12","0","12","0","12","0","12","221","95","191","89","21","35","9","14","0","12","0","12","0","12","0","12","0","12"
"1400000US36047058900","Census Tract 589, Kings County, New York","519","61","18","15","0","12","0","12","0","12","0","12","0","12","0","12","18","15","0","12","23","17","0","12","0","12","0","12","0","12","0","12","0","12","23","17","0","12","22","21","0","12","0","12","0","12","0","12","0","12","0","12","22","21","0","12","66","50","0","12","0","12","0","12","0","12","0","12","8","9","58","48","0","12","135","53","13","19","0","12","7","10","4","7","37","31","57","37","10","11","7","10","32","22","0","12","7","10","0","12","5","9","14","15","6","10","0","12","0","12","223","58","109","40","65","32","30","26","19","28","0","12","0","12","0","12","0","12"
"1400000US36047062600","Census Tract 626, Kings County, New York","365","94","13","14","0","12","0","12","0","12","0","12","0","12","0","12","6","9","7","11","52","48","0","12","0","12","0","12","9","14","0","12","0","12","36","46","7","10","58","34","0","12","0","12","0","12","0","12","8","12","7","11","35","33","8","13","100","53","0","12","8","12","21","20","0","12","0","12","59","47","12","19","0","12","64","45","16","17","24","38","9","15","15","13","0","12","0","12","0","12","0","12","39","44","19","31","0","12","20","32","0","12","0","12","0","12","0","12","0","12","39","27","39","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047026300","Census Tract 263, Kings County, New York","706","82","147","52","0","12","12","19","0","12","0","12","0","12","6","9","102","48","27","24","123","57","0","12","0","12","0","12","6","9","44","38","0","12","73","42","0","12","132","64","7","11","30","31","20","32","7","10","0","12","35","32","33","27","0","12","97","47","26","30","9","12","5","11","19","20","0","12","8","12","30","23","0","12","82","42","33","30","9","13","8","12","18","18","0","12","14","15","0","12","0","12","33","27","10","15","0","12","20","21","0","12","0","12","3","5","0","12","0","12","92","47","29","22","56","43","0","12","7","8","0","12","0","12","0","12","0","12"
"1400000US36047027900","Census Tract 279, Kings County, New York","1114","138","160","85","0","12","0","12","0","12","32","38","0","12","8","13","97","66","23","37","67","49","17","26","10","16","8","15","0","12","0","12","0","12","32","38","0","12","143","75","22","25","0","12","12","20","22","35","14","24","0","12","73","55","0","12","63","58","0","12","0","12","0","12","25","40","0","12","0","12","38","43","0","12","197","95","0","12","84","70","24","27","0","12","22","35","24","39","43","43","0","12","237","105","114","81","32","38","59","47","0","12","23","36","9","14","0","12","0","12","247","91","157","85","30","35","37","39","23","38","0","12","0","12","0","12","0","12"
"1400000US36047028600","Census Tract 286, Kings County, New York","1853","122","75","65","0","12","0","12","0","12","0","12","0","12","0","12","12","20","63","62","385","137","0","12","0","12","111","106","18","30","18","27","0","12","219","118","19","30","378","147","0","12","18","29","0","12","19","30","18","27","18","29","305","143","0","12","250","127","0","12","0","12","0","12","31","35","53","51","80","68","86","89","0","12","232","122","0","12","47","57","93","71","55","53","18","28","0","12","0","12","19","30","288","149","92","77","133","114","63","57","0","12","0","12","0","12","0","12","0","12","245","132","227","128","0","12","0","12","0","12","0","12","18","29","0","12","0","12"
"1400000US36047061200","Census Tract 612, Kings County, New York","92","43","25","22","0","12","0","12","0","12","0","12","0","12","0","12","25","22","0","12","3","7","0","12","0","12","0","12","0","12","0","12","0","12","3","7","0","12","25","26","0","12","0","12","0","12","0","12","0","12","0","12","13","20","12","19","14","16","0","12","0","12","0","12","0","12","0","12","0","12","14","16","0","12","16","19","0","12","0","12","0","12","11","18","0","12","5","8","0","12","0","12","4","6","0","12","4","6","0","12","0","12","0","12","0","12","0","12","0","12","5","9","5","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047044500","Census Tract 445, Kings County, New York","1408","90","43","45","0","12","0","12","0","12","0","12","0","12","0","12","43","45","0","12","109","66","0","12","0","12","0","12","0","12","0","12","0","12","109","66","0","12","207","92","0","12","16","25","0","12","17","28","25","37","23","25","126","85","0","12","231","113","0","12","14","21","46","50","59","56","30","35","9","13","73","76","0","12","279","103","32","49","37","50","48","50","41","39","55","47","40","52","26","32","0","12","140","67","61","54","17","28","48","39","0","12","5","9","0","12","9","14","0","12","399","91","270","91","64","59","56","44","9","14","0","12","0","12","0","12","0","12"
"1400000US36047047200","Census Tract 472, Kings County, New York","328","68","30","26","0","12","0","12","0","12","0","12","0","12","0","12","30","26","0","12","84","48","0","12","0","12","0","12","0","12","0","12","15","22","69","43","0","12","62","33","0","12","0","12","0","12","0","12","6","9","0","12","50","30","6","9","21","14","0","12","0","12","0","12","0","12","6","9","5","8","10","9","0","12","45","35","0","12","0","12","6","9","0","12","0","12","28","32","6","9","5","8","11","11","6","9","0","12","0","12","0","12","5","7","0","12","0","12","0","12","75","42","56","40","6","9","13","14","0","12","0","12","0","12","0","12","0","12"
"1400000US36047054400","Census Tract 544, Kings County, New York","761","115","40","53","0","12","0","12","0","12","0","12","0","12","32","51","8","14","0","12","255","105","0","12","0","12","0","12","26","42","0","12","0","12","229","100","0","12","58","41","0","12","11","16","0","12","0","12","0","12","10","15","37","30","0","12","106","67","0","12","0","12","22","24","9","15","9","15","9","14","57","64","0","12","114","69","9","14","20","23","47","52","38","48","0","12","0","12","0","12","0","12","56","58","28","45","9","15","10","15","0","12","0","12","0","12","0","12","9","15","132","81","85","67","19","21","0","12","0","12","0","12","0","12","0","12","28","45"
"1400000US36047068200","Census Tract 682, Kings County, New York","117","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","28","0","12","0","12","0","12","0","12","0","12","0","12","27","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","31","0","12","0","12","0","12","0","12","6","9","20","30","0","12","0","12","32","32","0","12","7","11","18","29","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","39","32","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047080600","Census Tract 806, Kings County, New York","969","91","98","55","0","12","0","12","0","12","0","12","0","12","0","12","52","41","46","36","97","58","0","12","0","12","0","12","0","12","0","12","20","31","51","40","26","32","193","82","0","12","0","12","0","12","0","12","39","44","37","39","117","67","0","12","85","66","25","41","0","12","8","13","0","12","31","37","0","12","21","24","0","12","126","67","0","12","27","28","35","34","18","29","46","57","0","12","0","12","0","12","123","78","8","12","74","65","0","12","41","52","0","12","0","12","0","12","0","12","247","80","211","79","13","21","23","27","0","12","0","12","0","12","0","12","0","12"
"1400000US36047085400","Census Tract 854, Kings County, New York","339","78","66","43","0","12","0","12","0","12","0","12","12","19","0","12","54","39","0","12","69","37","0","12","8","14","0","12","0","12","10","17","0","12","51","35","0","12","36","23","6","8","0","12","0","12","0","12","0","12","0","12","30","21","0","12","16","14","0","12","0","12","0","12","6","10","10","15","0","12","0","12","0","12","101","53","12","18","0","12","37","28","14","22","17","19","10","15","11","18","0","12","25","25","12","19","0","12","3","6","10","16","0","12","0","12","0","12","0","12","26","22","9","14","6","10","0","12","0","12","0","12","0","12","0","12","11","13"
"1400000US36047091000","Census Tract 910, Kings County, New York","2418","154","818","220","18","28","0","12","17","28","64","45","0","12","0","12","582","246","137","133","831","245","171","143","66","87","72","90","199","101","56","82","144","127","123","125","0","12","346","171","80","68","0","12","39","39","14","23","32","36","130","123","51","80","0","12","127","100","31","37","52","86","44","55","0","12","0","12","0","12","0","12","0","12","200","149","0","12","77","108","91","100","15","27","17","28","0","12","0","12","0","12","18","28","18","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","78","90","78","90","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047017000","Census Tract 170, Kings County, New York","584","114","25","30","0","12","0","12","0","12","0","12","0","12","0","12","11","19","14","24","79","48","0","12","0","12","0","12","0","12","0","12","0","12","62","46","17","25","132","63","0","12","0","12","0","12","0","12","24","33","19","29","78","50","11","16","37","33","0","12","0","12","0","12","0","12","0","12","8","13","29","37","0","12","35","34","10","15","9","14","0","12","0","12","0","12","16","26","0","12","0","12","119","70","27","33","26","23","46","51","0","12","20","33","0","12","0","12","0","12","157","79","118","67","31","33","0","12","0","12","0","12","0","12","0","12","8","13"
"1400000US36047057100","Census Tract 571, Kings County, New York","1359","162","69","59","0","12","0","12","0","12","0","12","0","12","0","12","69","59","0","12","120","93","0","12","0","12","0","12","0","12","0","12","13","21","107","92","0","12","224","115","0","12","0","12","0","12","0","12","0","12","29","32","195","113","0","12","46","45","0","12","16","25","0","12","0","12","0","12","0","12","30","36","0","12","139","78","27","30","0","12","0","12","13","21","20","31","15","23","36","39","28","31","228","99","43","41","54","44","35","39","46","36","13","22","0","12","0","12","37","57","533","135","330","123","118","68","13","21","55","70","0","12","0","12","0","12","17","27"
"1400000US36047070000","Census Tract 700, Kings County, New York","256","77","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","41","31","0","12","0","12","0","12","6","9","0","12","0","12","35","34","0","12","16","28","0","12","0","12","0","12","16","28","0","12","0","12","0","12","0","12","83","52","0","12","7","10","0","12","7","10","16","23","53","48","0","12","0","12","28","25","0","12","0","12","6","8","0","12","5","8","17","24","0","12","0","12","42","33","6","10","29","35","7","10","0","12","0","12","0","12","0","12","0","12","46","40","26","31","20","30","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047075800","Census Tract 758, Kings County, New York","220","51","21","15","0","12","0","12","0","12","0","12","0","12","0","12","21","15","0","12","56","35","0","12","0","12","6","10","0","12","0","12","12","19","38","30","0","12","33","29","0","12","0","12","0","12","0","12","0","12","0","12","33","29","0","12","40","28","0","12","0","12","12","14","0","12","16","22","6","9","6","8","0","12","11","12","5","8","0","12","6","8","0","12","0","12","0","12","0","12","0","12","53","34","35","31","18","12","0","12","0","12","0","12","0","12","0","12","0","12","6","10","6","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047086400","Census Tract 864, Kings County, New York","384","78","35","34","0","12","0","12","0","12","0","12","0","12","0","12","35","34","0","12","45","35","0","12","0","12","0","12","0","12","0","12","0","12","45","35","0","12","70","41","0","12","0","12","0","12","0","12","0","12","16","25","54","36","0","12","115","58","0","12","1","4","0","12","45","42","16","24","31","35","16","21","6","10","12","19","0","12","12","19","0","12","0","12","0","12","0","12","0","12","0","12","40","38","34","37","0","12","6","8","0","12","0","12","0","12","0","12","0","12","67","49","67","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047086600","Census Tract 866, Kings County, New York","685","117","97","68","0","12","0","12","0","12","0","12","0","12","0","12","76","59","21","34","121","66","0","12","0","12","0","12","0","12","0","12","0","12","111","63","10","15","83","67","0","12","0","12","24","38","0","12","0","12","35","39","24","40","0","12","123","71","10","16","23","38","0","12","43","41","36","40","11","17","0","12","0","12","111","62","0","12","22","34","53","45","13","17","13","18","0","12","0","12","10","17","63","56","54","54","9","14","0","12","0","12","0","12","0","12","0","12","0","12","87","57","79","55","0","12","0","12","0","12","0","12","0","12","0","12","8","12"
"1400000US36047087600","Census Tract 876, Kings County, New York","390","57","90","42","0","12","0","12","0","12","17","19","0","12","0","12","41","30","32","28","96","36","0","12","10","17","15","19","10","17","0","12","0","12","61","32","0","12","72","41","0","12","0","12","0","12","0","12","0","12","19","21","53","40","0","12","53","33","0","12","0","12","0","12","16","19","10","15","23","20","0","12","4","7","27","22","0","12","5","8","0","12","11","17","4","7","0","12","0","12","7","10","22","16","5","8","17","14","0","12","0","12","0","12","0","12","0","12","0","12","30","23","30","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047001300","Census Tract 13, Kings County, New York","107","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","19","0","12","0","12","0","12","0","12","0","12","0","12","10","16","4","8","6","10","0","12","0","12","0","12","0","12","0","12","6","10","0","12","0","12","21","19","7","11","0","12","4","6","0","12","5","9","5","8","0","12","0","12","17","15","5","7","0","12","0","12","12","13","0","12","0","12","0","12","0","12","49","27","21","16","10","12","10","11","8","11","0","12","0","12","0","12","0","12"
"1400000US36047002000","Census Tract 20, Kings County, New York","317","60","6","9","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","9","14","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","105","62","0","12","0","12","0","12","0","12","18","28","26","30","61","54","0","12","48","31","19","26","0","12","6","10","0","12","0","12","3","5","20","18","0","12","68","48","17","27","9","14","0","12","20","30","22","32","0","12","0","12","0","12","32","35","20","31","12","17","0","12","0","12","0","12","0","12","0","12","0","12","49","41","49","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047003600","Census Tract 36, Kings County, New York","912","124","46","35","0","12","0","12","0","12","0","12","0","12","0","12","35","30","11","18","129","65","0","12","8","13","0","12","8","13","0","12","8","13","105","63","0","12","156","70","0","12","0","12","0","12","5","10","6","10","44","37","101","64","0","12","37","28","8","14","0","12","9","13","0","12","0","12","20","20","0","12","0","12","175","69","8","13","19","21","31","28","85","58","11","16","13","16","0","12","8","13","45","31","8","12","26","23","11","17","0","12","0","12","0","12","0","12","0","12","324","109","268","101","36","28","0","12","0","12","0","12","0","12","0","12","20","32"
"1400000US36047003900","Census Tract 39, Kings County, New York","869","96","21","23","0","12","0","12","0","12","0","12","0","12","0","12","21","23","0","12","69","47","13","20","26","38","0","12","0","12","0","12","11","18","19","21","0","12","185","79","0","12","0","12","31","36","37","44","18","28","41","39","45","44","13","20","48","35","10","16","29","28","0","12","0","12","0","12","0","12","9","14","0","12","84","53","30","37","11","16","11","16","0","12","0","12","22","25","10","15","0","12","84","51","7","11","10","16","8","12","8","12","20","32","31","38","0","12","0","12","378","71","283","68","71","42","10","15","14","15","0","12","0","12","0","12","0","12"
"1400000US36047007500","Census Tract 75, Kings County, New York","1104","166","81","94","0","12","0","12","0","12","0","12","0","12","0","12","81","94","0","12","33","36","0","12","0","12","0","12","0","12","0","12","0","12","33","36","0","12","47","43","0","12","0","12","0","12","0","12","0","12","16","25","31","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","96","71","0","12","0","12","0","12","20","30","23","39","30","35","23","36","0","12","147","87","29","34","63","60","11","18","32","39","12","21","0","12","0","12","0","12","700","169","517","145","50","48","99","94","16","26","0","12","0","12","0","12","18","30"
"1400000US36047007600","Census Tract 76, Kings County, New York","1026","134","77","51","0","17","0","17","0","17","0","17","0","17","0","17","31","37","46","35","174","91","0","17","0","17","0","17","0","17","11","18","0","17","163","89","0","17","273","103","0","17","0","17","0","17","0","17","0","17","17","26","244","99","12","18","110","59","13","22","8","12","18","27","7","15","6","12","29","32","29","38","0","17","183","89","9","14","9","14","18","30","62","55","51","48","19","29","15","25","0","17","56","42","7","11","32","29","0","17","17","27","0","17","0","17","0","17","0","17","153","57","82","40","33","38","9","13","29","43","0","17","0","17","0","17","0","17"
